line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 89  9.380097781179236E+06   19.509403  5.050571  4.411367  6.8775090E-01  2.9817580E-01  1.1750118E-03  1.1555997E-04  2.7442792E-03  4.7095398E-03  4.1847561E-06  7.7427263E-06  1.8727090E-03  1.1210265E-04  1.072E-08  0.2851  4.411367   -7.084  0.959634  7.688869  2.1857800E-02  9.6445390E-01  8.8538310E-05  2.4361670E-05  8.1287929E-03  1.2798520E-04  1.7930667E-07  3.5534301E-10  1.7780059E-03  5.8531526E-06  2.137E-06  1.520E-05  3.989E-05  9.281E-01  1.097E+00  3.94E+02  5.45E+02  1.83E+02  0.646647  0.149404  0.0000000E+00  2.2909193548E-01       3.319    16.02   -7.8764   -5.3450   -1.0075   -0.2462   -0.0974   -0.3048   -0.1675   -0.0263   -0.7064   -0.0471   -0.2185    0.2620         1   -2.5314
 90  9.386061880564580E+06   19.508911  5.051249  4.411720  6.8763040E-01  2.9829630E-01  1.1739270E-03  1.1555788E-04  2.7472720E-03  4.7075749E-03  4.1844929E-06  7.7369135E-06  1.8726937E-03  1.1204989E-04  1.074E-08  0.2846  4.411720   -7.082  0.964098  7.690307  2.0790120E-02  9.6552160E-01  8.8083272E-05  2.4240133E-05  8.1299450E-03  1.2742452E-04  1.7974956E-07  3.5221508E-10  1.7777808E-03  5.9474628E-06  2.133E-06  1.520E-05  4.009E-05  9.283E-01  1.097E+00  3.94E+02  5.46E+02  1.83E+02  0.645775  0.149631  0.0000000E+00  2.2895022818E-01       3.319    16.01   -7.8781   -5.3444   -1.0079   -0.2463   -0.0974   -0.3050   -0.1676   -0.0263   -0.7069   -0.0471   -0.2186    0.2622         1   -2.5337
 91  9.392414942953322E+06   19.508382  5.051888  4.411911  6.8750700E-01  2.9841980E-01  1.1728200E-03  1.1555556E-04  2.7503289E-03  4.7055669E-03  4.1842200E-06  7.7309794E-06  1.8726781E-03  1.1199599E-04  1.075E-08  0.2840  4.411911   -7.079  0.968586  7.691801  1.9685180E-02  9.6662660E-01  8.8336900E-05  2.4304090E-05  8.1300444E-03  1.2689500E-04  1.7875173E-07  3.5142656E-10  1.7775449E-03  6.0439703E-06  2.129E-06  1.520E-05  4.029E-05  9.271E-01  1.095E+00  3.94E+02  5.46E+02  1.84E+02  0.650361  0.149844  0.0000000E+00  2.2879870415E-01       3.320    15.99   -7.8797   -5.3448   -1.0081   -0.2465   -0.0975   -0.3051   -0.1676   -0.0263   -0.7072   -0.0471   -0.2187    0.2623         1   -2.5350
 92  9.397497392864307E+06   19.507958  5.052369  4.411926  6.8742770E-01  2.9849920E-01  1.1721104E-03  1.1555398E-04  2.7522896E-03  4.7042783E-03  4.1840428E-06  7.7271745E-06  1.8726680E-03  1.1196142E-04  1.075E-08  0.2835  4.411926   -7.078  0.972459  7.693058  1.8728170E-02  9.6758380E-01  8.9297833E-05  2.4572503E-05  8.1291507E-03  1.2630831E-04  1.7522284E-07  3.4977110E-10  1.7773415E-03  6.1370781E-06  2.126E-06  1.520E-05  4.047E-05  9.279E-01  1.098E+00  3.94E+02  5.45E+02  1.83E+02  0.647460  0.150006  0.0000000E+00  2.2867656473E-01       3.319    16.01   -7.8809   -5.3460   -1.0082   -0.2464   -0.0975   -0.3051   -0.1676   -0.0263   -0.7072   -0.0471   -0.2186    0.2622         1   -2.5350
 93  9.403451119902890E+06   19.507458  5.053046  4.412374  6.8729760E-01  2.9862930E-01  1.1709501E-03  1.1555123E-04  2.7554983E-03  4.7021686E-03  4.1837493E-06  7.7209501E-06  1.8726515E-03  1.1190483E-04  1.076E-08  0.2830  4.412374   -7.073  0.977366  7.694678  1.7679340E-02  9.6863260E-01  8.8970365E-05  2.4481359E-05  8.1300976E-03  1.2577452E-04  1.7563217E-07  3.4760565E-10  1.7771144E-03  6.2398098E-06  2.121E-06  1.530E-05  4.069E-05  9.268E-01  1.096E+00  3.94E+02  5.46E+02  1.85E+02  0.651358  0.150233  0.0000000E+00  2.2853260743E-01       3.321    15.98   -7.8826   -5.3447   -1.0086   -0.2467   -0.0976   -0.3054   -0.1678   -0.0264   -0.7079   -0.0472   -0.2189    0.2625         1   -2.5380
 94  9.409114421232274E+06   19.506978  5.053600  4.412733  6.8718500E-01  2.9874200E-01  1.1699498E-03  1.1554869E-04  2.7582672E-03  4.7003471E-03  4.1834923E-06  7.7155812E-06  1.8726373E-03  1.1185600E-04  1.078E-08  0.2825  4.412733   -7.071  0.981942  7.696200  1.6701320E-02  9.6961070E-01  8.9297810E-05  2.4570129E-05  8.1300348E-03  1.2530180E-04  1.7441046E-07  3.4649858E-10  1.7769002E-03  6.3387180E-06  2.117E-06  1.530E-05  4.091E-05  9.268E-01  1.096E+00  3.94E+02  5.46E+02  1.85E+02  0.651571  0.150418  0.0000000E+00  2.2839479198E-01       3.322    15.96   -7.8840   -5.3437   -1.0089   -0.2469   -0.0977   -0.3057   -0.1679   -0.0264   -0.7084   -0.0472   -0.2190    0.2627         1   -2.5403
 95  9.415155275983628E+06   19.506463  5.054191  4.412884  6.8707510E-01  2.9885200E-01  1.1689764E-03  1.1554607E-04  2.7609636E-03  4.6985724E-03  4.1832391E-06  7.7103550E-06  1.8726234E-03  1.1180843E-04  1.078E-08  0.2820  4.412884   -7.068  0.987091  7.697886  1.5619310E-02  9.7069290E-01  9.0378786E-05  2.4872107E-05  8.1289735E-03  1.2470532E-04  1.7077575E-07  3.4476235E-10  1.7766622E-03  6.4666151E-06  2.113E-06  1.540E-05  4.116E-05  9.264E-01  1.097E+00  3.94E+02  5.46E+02  1.85E+02  0.652991  0.150617  0.0000000E+00  2.2824656506E-01       3.322    15.95   -7.8855   -5.3442   -1.0091   -0.2469   -0.0977   -0.3058   -0.1680   -0.0264   -0.7086   -0.0473   -0.2191    0.2628         1   -2.5413
 96  9.420894087997403E+06   19.505971  5.054842  4.413106  6.8698140E-01  2.9894580E-01  1.1681484E-03  1.1554374E-04  2.7632589E-03  4.6970611E-03  4.1830210E-06  7.7059080E-06  1.8726115E-03  1.1176794E-04  1.078E-08  0.2816  4.413106   -7.065  0.992323  7.699613  1.4596750E-02  9.7171570E-01  9.1393681E-05  2.5156178E-05  8.1279752E-03  1.2414641E-04  1.6779749E-07  3.4306464E-10  1.7764345E-03  6.6045191E-06  2.109E-06  1.540E-05  4.142E-05  9.270E-01  1.099E+00  3.94E+02  5.46E+02  1.84E+02  0.650658  0.150839  0.0000000E+00  2.2810434148E-01       3.322    15.96   -7.8871   -5.3445   -1.0094   -0.2470   -0.0978   -0.3059   -0.1680   -0.0264   -0.7089   -0.0473   -0.2191    0.2629         1   -2.5427
 97  9.426934942748770E+06   19.505448  5.055573  4.413926  6.8685070E-01  2.9907650E-01  1.1669985E-03  1.1554032E-04  2.7664493E-03  4.6949593E-03  4.1827140E-06  7.6997293E-06  1.8725949E-03  1.1171164E-04  1.080E-08  0.2811  4.413926   -7.060  0.998490  7.701650  1.3559710E-02  9.7275270E-01  9.0963855E-05  2.5037552E-05  8.1290555E-03  1.2363044E-04  1.6837005E-07  3.4087288E-10  1.7761998E-03  6.7406915E-06  2.105E-06  1.540E-05  4.174E-05  9.274E-01  1.099E+00  3.95E+02  5.47E+02  1.84E+02  0.649378  0.151085  0.0000000E+00  2.2795313368E-01       3.324    15.91   -7.8889   -5.3409   -1.0102   -0.2474   -0.0980   -0.3064   -0.1683   -0.0265   -0.7101   -0.0474   -0.2195    0.2634         1   -2.5480
 98  9.433193268271143E+06   19.504900  5.056232  4.414375  6.8673680E-01  2.9919050E-01  1.1659999E-03  1.1553717E-04  2.7692225E-03  4.6931313E-03  4.1824434E-06  7.6943609E-06  1.8725805E-03  1.1166271E-04  1.080E-08  0.2806  4.414375   -7.056  1.004835  7.703755  1.2493580E-02  9.7381910E-01  9.1990679E-05  2.5318546E-05  8.1280277E-03  1.2309292E-04  1.6563445E-07  3.3985059E-10  1.7759554E-03  6.8904513E-06  2.100E-06  1.550E-05  4.206E-05  9.270E-01  1.099E+00  3.95E+02  5.47E+02  1.85E+02  0.650772  0.151308  0.0000000E+00  2.2779510883E-01       3.326    15.89   -7.8906   -5.3396   -1.0106   -0.2477   -0.0981   -0.3068   -0.1684   -0.0265   -0.7108   -0.0474   -0.2197    0.2637         1   -2.5510
 99  9.438876504421219E+06   19.504398  5.057014  4.415207  6.8661980E-01  2.9930760E-01  1.1649766E-03  1.1553380E-04  2.7720664E-03  4.6912558E-03  4.1821627E-06  7.6888578E-06  1.8725657E-03  1.1161251E-04  1.082E-08  0.2803  4.415207   -7.051  1.011664  7.705979  1.1484320E-02  9.7482840E-01  9.2133297E-05  2.5374119E-05  8.1283223E-03  1.2249892E-04  1.6436442E-07  3.3632755E-10  1.7757233E-03  7.0406810E-06  2.096E-06  1.550E-05  4.243E-05  9.267E-01  1.099E+00  3.96E+02  5.48E+02  1.86E+02  0.651775  0.151574  0.0000000E+00  2.2764983115E-01       3.328    15.84   -7.8925   -5.3360   -1.0114   -0.2481   -0.0984   -0.3074   -0.1687   -0.0265   -0.7120   -0.0476   -0.2200    0.2642         1   -2.5565
100  9.445506946596321E+06   19.503802  5.057882  4.416208  6.8646860E-01  2.9945880E-01  1.1636607E-03  1.1552923E-04  2.7757272E-03  4.6888402E-03  4.1817961E-06  7.6817775E-06  1.8725465E-03  1.1154789E-04  1.084E-08  0.2798  4.416208   -7.043  1.020492  7.708885  1.0318580E-02  9.7599420E-01  9.2346855E-05  2.5419485E-05  8.1286339E-03  1.2180323E-04  1.6358578E-07  3.3488288E-10  1.7754520E-03  7.2042892E-06  2.091E-06  1.570E-05  4.291E-05  9.257E-01  1.097E+00  3.97E+02  5.49E+02  1.87E+02  0.655463  0.151869  0.0000000E+00  2.2747826487E-01       3.332    15.77   -7.8947   -5.3316   -1.0123   -0.2487   -0.0987   -0.3081   -0.1691   -0.0266   -0.7136   -0.0477   -0.2205    0.2648         1   -2.5631
101  9.451190182746375E+06   19.503283  5.058582  4.416998  6.8635650E-01  2.9957110E-01  1.1626874E-03  1.1552569E-04  2.7784371E-03  4.6870511E-03  4.1815213E-06  7.6765387E-06  1.8725323E-03  1.1150005E-04  1.085E-08  0.2795  4.416998   -7.038  1.028174  7.711425  9.3520120E-03  9.7696100E-01  9.3570237E-05  2.5762640E-05  8.1273182E-03  1.2125641E-04  1.6066212E-07  3.3291125E-10  1.7752220E-03  7.3711472E-06  2.086E-06  1.570E-05  4.335E-05  9.265E-01  1.100E+00  3.97E+02  5.49E+02  1.86E+02  0.652570  0.152108  0.0000000E+00  2.2732888867E-01       3.334    15.74   -7.8965   -5.3282   -1.0132   -0.2492   -0.0989   -0.3087   -0.1693   -0.0267   -0.7147   -0.0478   -0.2208    0.2653         1   -2.5683
102  9.457403854270462E+06   19.502708  5.059444  4.417895  6.8624040E-01  2.9968720E-01  1.1616837E-03  1.1552189E-04  2.7812340E-03  4.6852036E-03  4.1812344E-06  7.6711338E-06  1.8725176E-03  1.1145066E-04  1.086E-08  0.2793  4.417895   -7.031  1.037600  7.714532  8.2997420E-03  9.7801360E-01  9.4927769E-05  2.6141985E-05  8.1258673E-03  1.2064081E-04  1.5761507E-07  3.3035658E-10  1.7749677E-03  7.5800198E-06  2.081E-06  1.590E-05  4.389E-05  9.248E-01  1.099E+00  3.98E+02  5.51E+02  1.89E+02  0.658938  0.152404  0.0000000E+00  2.2716290830E-01       3.338    15.67   -7.8986   -5.3244   -1.0139   -0.2497   -0.0992   -0.3094   -0.1697   -0.0267   -0.7161   -0.0479   -0.2213    0.2659         1   -2.5742
103  9.463465972830525E+06   19.502138  5.060383  4.418968  6.8613140E-01  2.9979630E-01  1.1607439E-03  1.1551819E-04  2.7838550E-03  4.6834715E-03  4.1809625E-06  7.6660707E-06  1.8725037E-03  1.1140438E-04  1.086E-08  0.2791  4.418968   -7.023  1.047999  7.717955  7.2824390E-03  9.7903120E-01  9.6395047E-05  2.6555911E-05  8.1242492E-03  1.2002736E-04  1.5472265E-07  3.2713641E-10  1.7747173E-03  7.8125657E-06  2.077E-06  1.610E-05  4.451E-05  9.251E-01  1.102E+00  3.99E+02  5.51E+02  1.89E+02  0.657817  0.152728  0.0000000E+00  2.2699749656E-01       3.341    15.61   -7.9010   -5.3197   -1.0150   -0.2503   -0.0995   -0.3102   -0.1700   -0.0268   -0.7177   -0.0481   -0.2218    0.2666         1   -2.5813
104  9.469819073081484E+06   19.501528  5.061509  4.420447  6.8600650E-01  2.9992130E-01  1.1596709E-03  1.1551380E-04  2.7868497E-03  4.6814915E-03  4.1806485E-06  7.6602882E-06  1.8724879E-03  1.1135148E-04  1.087E-08  0.2789  4.420447   -7.013  1.060773  7.722151  6.2184310E-03  9.8009550E-01  9.7745390E-05  2.6939195E-05  8.1228577E-03  1.1934806E-04  1.5229463E-07  3.2322755E-10  1.7744508E-03  8.0809311E-06  2.072E-06  1.630E-05  4.530E-05  9.244E-01  1.103E+00  4.00E+02  5.53E+02  1.90E+02  0.660500  0.153118  0.0000000E+00  2.2681998228E-01       3.346    15.52   -7.9038   -5.3128   -1.0164   -0.2512   -0.1000   -0.3113   -0.1705   -0.0269   -0.7200   -0.0483   -0.2225    0.2675         1   -2.5910
105  9.475929688590057E+06   19.500925  5.062754  4.422332  6.8588300E-01  3.0004490E-01  1.1586131E-03  1.1550931E-04  2.7898046E-03  4.6795368E-03  4.1803349E-06  7.6545850E-06  1.8724722E-03  1.1129929E-04  1.088E-08  0.2788  4.422332   -7.000  1.075366  7.726940  5.2058680E-03  9.8110830E-01  9.8915203E-05  2.7270428E-05  8.1217340E-03  1.1866709E-04  1.5047627E-07  3.1921485E-10  1.7741925E-03  8.3516431E-06  2.067E-06  1.650E-05  4.622E-05  9.238E-01  1.104E+00  4.01E+02  5.55E+02  1.92E+02  0.662665  0.153552  0.0000000E+00  2.2664446669E-01       3.353    15.40   -7.9069   -5.3035   -1.0181   -0.2523   -0.1006   -0.3128   -0.1712   -0.0270   -0.7229   -0.0486   -0.2234    0.2688         1   -2.6033
106  9.481603831562284E+06   19.500348  5.064330  4.425308  6.8580210E-01  3.0012580E-01  1.1579226E-03  1.1550629E-04  2.7917349E-03  4.6782593E-03  4.1801281E-06  7.6508607E-06  1.8724620E-03  1.1126519E-04  1.087E-08  0.2785  4.425308   -6.984  1.093702  7.732900  4.1615190E-03  9.8215300E-01  1.0043157E-04  2.7697066E-05  8.1203036E-03  1.1775786E-04  1.4794497E-07  3.1352888E-10  1.7739287E-03  8.6272335E-06  2.062E-06  1.640E-05  4.748E-05  9.272E-01  1.098E+00  4.03E+02  5.57E+02  1.88E+02  0.650096  0.154107  0.0000000E+00  2.2647773702E-01       3.361    15.25   -7.9108   -5.2882   -1.0211   -0.2539   -0.1014   -0.3149   -0.1722   -0.0272   -0.7273   -0.0490   -0.2247    0.2706         1   -2.6227
107  9.486885149251815E+06   19.499787  5.066458  4.429375  6.8577870E-01  3.0014930E-01  1.1577228E-03  1.1550541E-04  2.7922937E-03  4.6778894E-03  4.1800681E-06  7.6497826E-06  1.8724590E-03  1.1125531E-04  1.083E-08  0.2785  4.429375   -6.964  1.117656  7.740671  3.1168810E-03  9.8319820E-01  1.0266105E-04  2.8331201E-05  8.1179598E-03  1.1668645E-04  1.4555225E-07  3.0570342E-10  1.7736652E-03  8.9247127E-06  2.059E-06  1.620E-05  4.921E-05  9.327E-01  1.090E+00  4.06E+02  5.60E+02  1.82E+02  0.628474  0.154866  0.0000000E+00  2.2632340979E-01       3.372    15.06   -7.9161   -5.2672   -1.0252   -0.2560   -0.1026   -0.3178   -0.1736   -0.0275   -0.7332   -0.0496   -0.2265    0.2730         1   -2.6490
108  9.492384703209529E+06   19.499167  5.069409  4.435141  6.8575790E-01  3.0017010E-01  1.1575455E-03  1.1550462E-04  2.7927896E-03  4.6775612E-03  4.1800146E-06  7.6488261E-06  1.8724564E-03  1.1124655E-04  1.078E-08  0.2779  4.435141   -6.933  1.152056  7.751790  2.0559940E-03  9.8425970E-01  1.0545805E-04  2.9124867E-05  8.1148594E-03  1.1552651E-04  1.4372846E-07  2.9556732E-10  1.7733920E-03  9.2822980E-06  2.055E-06  1.610E-05  5.182E-05  9.379E-01  1.083E+00  4.10E+02  5.65E+02  1.77E+02  0.607317  0.155925  0.0000000E+00  2.2616172939E-01       3.389    14.77   -7.9235   -5.2373   -1.0310   -0.2592   -0.1044   -0.3221   -0.1755   -0.0278   -0.7419   -0.0504   -0.2291    0.2767         1   -2.6863
109  9.498277082449917E+06   19.498442  5.074639  4.443631  6.8573060E-01  3.0019730E-01  1.1573133E-03  1.1550358E-04  2.7934390E-03  4.6771313E-03  4.1799446E-06  7.6475736E-06  1.8724529E-03  1.1123508E-04  1.074E-08  0.2751  4.443631   -6.886  1.211051  7.770665  9.9719230E-04  9.8531950E-01  1.1019072E-04  3.0463971E-05  8.1090208E-03  1.1424349E-04  1.4305259E-07  2.7907627E-10  1.7731139E-03  9.7345066E-06  2.050E-06  1.630E-05  5.662E-05  9.421E-01  1.077E+00  4.16E+02  5.73E+02  1.73E+02  0.588752  0.157817  0.0000000E+00  2.2598271302E-01       3.415    14.33   -7.9366   -5.1955   -1.0396   -0.2640   -0.1072   -0.3286   -0.1785   -0.0284   -0.7548   -0.0518   -0.2331    0.2822         1   -2.7411
110  9.506586122829435E+06   19.497179  5.098593  4.466860  6.8566990E-01  3.0025820E-01  1.1567959E-03  1.1550124E-04  2.7948864E-03  4.6761729E-03  4.1797879E-06  7.6447819E-06  1.8724452E-03  1.1120950E-04  1.069E-08  0.1132  4.466860   -6.736  1.572718  7.871391  1.0448860E-06  9.8632010E-01  1.3366475E-04  3.6677451E-05  8.0763038E-03  1.1267936E-04  1.7066682E-07  1.4691129E-10  1.7729084E-03  1.0474134E-05  2.040E-06  1.790E-05  9.634E-05  9.450E-01  1.074E+00  4.32E+02  5.93E+02  1.76E+02  0.575905  0.166771  0.0000000E+00  2.2568956574E-01       3.482    13.27   -7.9965   -5.1055   -1.0652   -0.2769   -0.1150   -0.3465   -0.1869   -0.0297   -0.7908   -0.0555   -0.2443    0.2974         1   -2.8910
111  9.506894097851058E+06   19.497123  5.097443  4.466540  6.8566840E-01  3.0025960E-01  1.1567835E-03  1.1550118E-04  2.7949212E-03  4.6761499E-03  4.1797841E-06  7.6447149E-06  1.8724450E-03  1.1120889E-04  1.069E-08  0.0717  4.466540   -6.737  1.598867  7.875529  1.5694130E-07  9.8632110E-01  1.3399764E-04  3.6724430E-05  8.0758676E-03  1.1267658E-04  1.7199797E-07  1.3423930E-10  1.7729097E-03  1.0477102E-05  2.039E-06  1.790E-05  1.003E-04  9.455E-01  1.073E+00  4.32E+02  5.93E+02  1.75E+02  0.573644  0.166331  0.0000000E+00  2.2567690658E-01       3.482    13.27   -7.9936   -5.1047   -1.0648   -0.2767   -0.1149   -0.3463   -0.1867   -0.0297   -0.7903   -0.0555   -0.2442    0.2972         1   -2.8889
112  9.507186674121611E+06   19.497070  5.096590  4.466066  6.8566820E-01  3.0025980E-01  1.1567821E-03  1.1550118E-04  2.7949251E-03  4.6761473E-03  4.1797837E-06  7.6447073E-06  1.8724450E-03  1.1120882E-04  1.069E-08  0.0402  4.466066   -6.746  1.627501  7.881002  4.6446180E-09  9.8632120E-01  1.3407892E-04  3.6729619E-05  8.0757709E-03  1.1267605E-04  1.7235527E-07  1.1854990E-10  1.7729101E-03  1.0477815E-05  2.039E-06  1.770E-05  1.045E-04  9.466E-01  1.071E+00  4.32E+02  5.92E+02  1.73E+02  0.568511  0.166005  0.0000000E+00  2.2566517355E-01       3.480    13.30   -7.9915   -5.1056   -1.0643   -0.2764   -0.1147   -0.3459   -0.1866   -0.0297   -0.7895   -0.0554   -0.2439    0.2969         1   -2.8858
113  9.507325262881350E+06   19.497045  5.096093  4.465759  6.8566820E-01  3.0025990E-01  1.1567816E-03  1.1550118E-04  2.7949265E-03  4.6761464E-03  4.1797836E-06  7.6447047E-06  1.8724450E-03  1.1120880E-04  1.068E-08  0.0325  4.465759   -6.750  1.646889  7.886013  0.0000000E+00  9.8632120E-01  1.3408193E-04  3.6729739E-05  8.0757679E-03  1.1267604E-04  1.7236701E-07  1.1878692E-10  1.7729101E-03  1.0477815E-05  2.038E-06  1.760E-05  1.059E-04  9.468E-01  1.071E+00  4.32E+02  5.92E+02  1.72E+02  0.567475  0.165815  0.0000000E+00  2.2565970389E-01       3.479    13.31   -7.9902   -5.1064   -1.0639   -0.2763   -0.1146   -0.3456   -0.1864   -0.0296   -0.7891   -0.0553   -0.2438    0.2967         1   -2.8838
114  9.507602440400802E+06   19.496997  5.095161  4.464951  6.8566800E-01  3.0026000E-01  1.1567805E-03  1.1550117E-04  2.7949296E-03  4.6761443E-03  4.1797832E-06  7.6446986E-06  1.8724450E-03  1.1120874E-04  1.068E-08  0.0218  4.464951   -6.756  1.666314  7.888113  0.0000000E+00  9.8632120E-01  1.3408194E-04  3.6729501E-05  8.0757678E-03  1.1267633E-04  1.7236703E-07  1.1878377E-10  1.7729101E-03  1.0477815E-05  2.038E-06  1.740E-05  1.106E-04  9.476E-01  1.070E+00  4.31E+02  5.91E+02  1.71E+02  0.563503  0.165460  0.0000000E+00  2.2564891917E-01       3.476    13.35   -7.9879   -5.1093   -1.0630   -0.2758   -0.1143   -0.3450   -0.1861   -0.0296   -0.7878   -0.0552   -0.2434    0.2961         1   -2.8786
115  9.507810323540408E+06   19.496960  5.094035  4.463751  6.8566800E-01  3.0026000E-01  1.1567800E-03  1.1550117E-04  2.7949309E-03  4.6761435E-03  4.1797831E-06  7.6446961E-06  1.8724450E-03  1.1120872E-04  1.068E-08  0.0174  4.463751   -6.761  1.685926  7.891821  0.0000000E+00  9.8632120E-01  1.3408195E-04  3.6729215E-05  8.0757677E-03  1.1267669E-04  1.7236706E-07  1.1877923E-10  1.7729101E-03  1.0477815E-05  2.037E-06  1.720E-05  1.137E-04  9.482E-01  1.069E+00  4.30E+02  5.90E+02  1.70E+02  0.560808  0.165032  0.0000000E+00  2.2564097430E-01       3.472    13.42   -7.9851   -5.1142   -1.0616   -0.2751   -0.1139   -0.3440   -0.1857   -0.0295   -0.7858   -0.0550   -0.2428    0.2953         1   -2.8709
116  9.508018206680020E+06   19.496925  5.093710  4.462837  6.8566790E-01  3.0026010E-01  1.1567793E-03  1.1550116E-04  2.7949327E-03  4.6761423E-03  4.1797829E-06  7.6446925E-06  1.8724449E-03  1.1120869E-04  1.068E-08  0.0130  4.462837   -6.768  1.709518  7.897226  0.0000000E+00  9.8632120E-01  1.3408196E-04  3.6728801E-05  8.0757675E-03  1.1267720E-04  1.7236711E-07  1.1877186E-10  1.7729101E-03  1.0477815E-05  2.037E-06  1.700E-05  1.179E-04  9.487E-01  1.068E+00  4.29E+02  5.89E+02  1.68E+02  0.558345  0.164909  0.0000000E+00  2.2563318256E-01       3.469    13.47   -7.9843   -5.1193   -1.0606   -0.2746   -0.1135   -0.3432   -0.1853   -0.0295   -0.7844   -0.0548   -0.2423    0.2946         1   -2.8650
117  9.508309243075447E+06   19.496876  5.093551  4.461160  6.8566730E-01  3.0026070E-01  1.1567743E-03  1.1550114E-04  2.7949469E-03  4.6761329E-03  4.1797813E-06  7.6446651E-06  1.8724449E-03  1.1120843E-04  1.067E-08  0.0063  4.461160   -6.775  1.741217  7.904347  0.0000000E+00  9.8632120E-01  1.3408201E-04  3.6727670E-05  8.0757670E-03  1.1267859E-04  1.7236726E-07  1.1874672E-10  1.7729101E-03  1.0477815E-05  2.036E-06  1.670E-05  1.237E-04  9.492E-01  1.067E+00  4.27E+02  5.86E+02  1.67E+02  0.555606  0.164849  0.0000000E+00  2.2562244440E-01       3.462    13.58   -7.9839   -5.1297   -1.0588   -0.2735   -0.1129   -0.3418   -0.1847   -0.0294   -0.7816   -0.0545   -0.2414    0.2934         1   -2.8542
118  9.508503267339092E+06   19.496843  5.093469  4.459654  6.8566720E-01  3.0026080E-01  1.1567734E-03  1.1550114E-04  2.7949494E-03  4.6761312E-03  4.1797811E-06  7.6446603E-06  1.8724449E-03  1.1120839E-04  1.067E-08  0.0040  4.459654   -6.781  1.758423  7.907516  0.0000000E+00  9.8632120E-01  1.3408206E-04  3.6726433E-05  8.0757665E-03  1.1268011E-04  1.7236742E-07  1.1871460E-10  1.7729101E-03  1.0477815E-05  2.036E-06  1.650E-05  1.270E-04  9.498E-01  1.067E+00  4.26E+02  5.84E+02  1.65E+02  0.553096  0.164818  0.0000000E+00  2.2561541336E-01       3.456    13.68   -7.9837   -5.1392   -1.0572   -0.2726   -0.1123   -0.3405   -0.1841   -0.0293   -0.7792   -0.0542   -0.2406    0.2923         1   -2.8445
119  9.508774901308166E+06   19.496799  5.094017  4.457436  6.8566710E-01  3.0026090E-01  1.1567723E-03  1.1550113E-04  2.7949525E-03  4.6761292E-03  4.1797807E-06  7.6446544E-06  1.8724448E-03  1.1120834E-04  1.067E-08  0.0018  4.457436   -6.789  1.787336  7.914046  0.0000000E+00  9.8632120E-01  1.3408218E-04  3.6723563E-05  8.0757653E-03  1.1268365E-04  1.7236784E-07  1.1862813E-10  1.7729100E-03  1.0477815E-05  2.035E-06  1.610E-05  1.327E-04  9.503E-01  1.066E+00  4.23E+02  5.81E+02  1.63E+02  0.550319  0.165026  0.0000000E+00  2.2560576842E-01       3.446    13.83   -7.9850   -5.1548   -1.0549   -0.2712   -0.1114   -0.3386   -0.1833   -0.0292   -0.7755   -0.0538   -0.2394    0.2907         1   -2.8302
120  9.509046535277238E+06   19.496756  5.094797  4.454716  6.8566680E-01  3.0026130E-01  1.1567696E-03  1.1550112E-04  2.7949601E-03  4.6761242E-03  4.1797799E-06  7.6446399E-06  1.8724448E-03  1.1120820E-04  1.067E-08  0.0009  4.454716   -6.799  1.814654  7.920001  0.0000000E+00  9.8632120E-01  1.3408240E-04  3.6718983E-05  8.0757634E-03  1.1268929E-04  1.7236855E-07  1.1847175E-10  1.7729100E-03  1.0477815E-05  2.035E-06  1.570E-05  1.384E-04  9.509E-01  1.065E+00  4.20E+02  5.77E+02  1.61E+02  0.547398  0.165323  0.0000000E+00  2.2559631800E-01       3.434    14.02   -7.9870   -5.1744   -1.0522   -0.2695   -0.1104   -0.3362   -0.1823   -0.0290   -0.7711   -0.0533   -0.2379    0.2886         1   -2.8126
121  9.509182352261778E+06   19.496734  5.095283  4.453249  6.8566650E-01  3.0026150E-01  1.1567676E-03  1.1550111E-04  2.7949655E-03  4.6761206E-03  4.1797793E-06  7.6446294E-06  1.8724448E-03  1.1120811E-04  1.067E-08  0.0000  4.453249   -6.805  1.828286  7.923002  0.0000000E+00  9.8632120E-01  1.3408256E-04  3.6715744E-05  8.0757620E-03  1.1269328E-04  1.7236908E-07  1.1835075E-10  1.7729099E-03  1.0477814E-05  2.034E-06  1.550E-05  1.413E-04  9.512E-01  1.064E+00  4.19E+02  5.74E+02  1.60E+02  0.545990  0.165509  0.0000000E+00  2.2559167641E-01       3.427    14.13   -7.9882   -5.1851   -1.0508   -0.2686   -0.1098   -0.3349   -0.1817   -0.0289   -0.7687   -0.0531   -0.2370    0.2875         1   -2.8032
